client_id,contact,month,campaign,pdays,previous,poutcome,y
3486,telephone,may,3,,0,nonexistent,0
3487,telephone,may,4,,0,nonexistent,0
3488,telephone,may,2,,0,nonexistent,0
3489,telephone,may,4,,0,nonexistent,0
3490,telephone,may,3,,0,nonexistent,0
3491,telephone,may,4,,0,nonexistent,0
3492,telephone,may,4,,0,nonexistent,0
3493,telephone,may,3,,0,nonexistent,0
3494,telephone,may,12,,0,nonexistent,0
3495,telephone,may,4,,0,nonexistent,0
3496,telephone,may,5,,0,nonexistent,0
3497,telephone,may,3,,0,nonexistent,0
3498,telephone,may,6,,0,nonexistent,0
3499,telephone,may,8,,0,nonexistent,0
3500,telephone,may,2,,0,nonexistent,0
3501,telephone,may,4,,0,nonexistent,0
3502,telephone,may,3,,0,nonexistent,0
3503,telephone,may,4,,0,nonexistent,0
3504,telephone,may,6,,0,nonexistent,0
3505,telephone,may,4,,0,nonexistent,0
3506,telephone,may,4,,0,nonexistent,1
3507,telephone,may,3,,0,nonexistent,0
3508,telephone,may,2,,0,nonexistent,0
3509,telephone,may,11,,0,nonexistent,0
3510,telephone,may,2,,0,nonexistent,0
3511,telephone,may,5,,0,nonexistent,0
3512,telephone,may,3,,0,nonexistent,0
3513,telephone,may,7,,0,nonexistent,0
3514,telephone,may,12,,0,nonexistent,0
3515,telephone,may,5,,0,nonexistent,0
3516,telephone,may,2,,0,nonexistent,0
3517,telephone,may,2,,0,nonexistent,0
3518,telephone,may,2,,0,nonexistent,0
3519,telephone,may,1,,0,nonexistent,0
3520,telephone,may,2,,0,nonexistent,0
3521,telephone,may,4,,0,nonexistent,0
3522,telephone,may,2,,0,nonexistent,0
3523,telephone,may,2,,0,nonexistent,0
3524,telephone,may,3,,0,nonexistent,0
3525,telephone,may,2,,0,nonexistent,0
3526,telephone,may,3,,0,nonexistent,0
3527,telephone,may,3,,0,nonexistent,0
3528,telephone,may,2,,0,nonexistent,0
3529,telephone,may,4,,0,nonexistent,0
3530,telephone,may,2,,0,nonexistent,0
3531,telephone,may,3,,0,nonexistent,0
3532,telephone,may,17,,0,nonexistent,0
3533,telephone,may,1,,0,nonexistent,0
3534,telephone,may,1,,0,nonexistent,0
3535,telephone,may,6,,0,nonexistent,0
3536,telephone,may,1,,0,nonexistent,0
3537,telephone,may,1,,0,nonexistent,0
3538,telephone,may,4,,0,nonexistent,0
3539,telephone,may,15,,0,nonexistent,0
3540,telephone,may,1,,0,nonexistent,0
3541,telephone,may,1,,0,nonexistent,1
3542,telephone,may,1,,0,nonexistent,0
3543,telephone,may,1,,0,nonexistent,0
3544,telephone,may,1,,0,nonexistent,0
3545,telephone,may,1,,0,nonexistent,1
3546,telephone,may,1,,0,nonexistent,0
3547,telephone,may,1,,0,nonexistent,0
3548,telephone,may,1,,0,nonexistent,0
3549,telephone,may,4,,0,nonexistent,0
3550,telephone,may,3,,0,nonexistent,0
3551,telephone,may,1,,0,nonexistent,0
3552,telephone,may,1,,0,nonexistent,0
3553,telephone,may,1,,0,nonexistent,0
3554,telephone,may,1,,0,nonexistent,0
3555,telephone,may,3,,0,nonexistent,0
3556,telephone,may,1,,0,nonexistent,0
3557,telephone,may,2,,0,nonexistent,0
3558,telephone,may,3,,0,nonexistent,0
3559,telephone,may,1,,0,nonexistent,0
3560,telephone,may,1,,0,nonexistent,0
3561,telephone,may,1,,0,nonexistent,0
3562,telephone,may,1,,0,nonexistent,0
3563,telephone,may,1,,0,nonexistent,0
3564,telephone,may,1,,0,nonexistent,1
3565,telephone,may,1,,0,nonexistent,0
3566,telephone,may,1,,0,nonexistent,1
3567,telephone,may,1,,0,nonexistent,0
3568,telephone,may,4,,0,nonexistent,0
3569,telephone,may,1,,0,nonexistent,0
3570,telephone,may,1,,0,nonexistent,1
3571,telephone,may,2,,0,nonexistent,0
3572,telephone,may,1,,0,nonexistent,0
3573,telephone,may,6,,0,nonexistent,0
3574,telephone,may,1,,0,nonexistent,1
3575,telephone,may,2,,0,nonexistent,0
3576,telephone,may,3,,0,nonexistent,1
3577,telephone,may,1,,0,nonexistent,0
3578,telephone,may,2,,0,nonexistent,0
3579,telephone,may,1,,0,nonexistent,0
3580,telephone,may,1,,0,nonexistent,0
3581,telephone,may,1,,0,nonexistent,0
3582,telephone,may,1,,0,nonexistent,0
3583,telephone,may,1,,0,nonexistent,0
3584,telephone,may,4,,0,nonexistent,0
3585,telephone,may,1,,0,nonexistent,0
3586,telephone,may,1,,0,nonexistent,0
3587,telephone,may,2,,0,nonexistent,0
3588,telephone,may,1,,0,nonexistent,0
3589,telephone,may,1,,0,nonexistent,0
3590,telephone,may,1,,0,nonexistent,0
3591,telephone,may,1,,0,nonexistent,0
3592,telephone,may,1,,0,nonexistent,0
3593,telephone,may,1,,0,nonexistent,0
3594,telephone,may,4,,0,nonexistent,0
3595,telephone,may,1,,0,nonexistent,0
3596,telephone,may,1,,0,nonexistent,0
3597,telephone,may,2,,0,nonexistent,0
3598,telephone,may,1,,0,nonexistent,0
3599,telephone,may,7,,0,nonexistent,0
3600,telephone,may,3,,0,nonexistent,0
3601,telephone,may,2,,0,nonexistent,0
3602,telephone,may,2,,0,nonexistent,0
3603,telephone,may,1,,0,nonexistent,0
3604,telephone,may,1,,0,nonexistent,0
3605,telephone,may,1,,0,nonexistent,0
3606,telephone,may,1,,0,nonexistent,0
3607,telephone,may,1,,0,nonexistent,0
3608,telephone,may,1,,0,nonexistent,1
3609,telephone,may,1,,0,nonexistent,0
3610,telephone,may,1,,0,nonexistent,0
3611,telephone,may,1,,0,nonexistent,0
3612,telephone,may,1,,0,nonexistent,0
3613,telephone,may,1,,0,nonexistent,0
3614,telephone,may,1,,0,nonexistent,0
3615,telephone,may,1,,0,nonexistent,0
3616,telephone,may,1,,0,nonexistent,0
3617,telephone,may,2,,0,nonexistent,0
3618,telephone,may,1,,0,nonexistent,0
3619,telephone,may,2,,0,nonexistent,0
3620,telephone,may,5,,0,nonexistent,0
3621,telephone,may,1,,0,nonexistent,0
3622,telephone,may,1,,0,nonexistent,0
3623,telephone,may,1,,0,nonexistent,0
3624,telephone,may,1,,0,nonexistent,0
3625,telephone,may,1,,0,nonexistent,0
3626,telephone,may,1,,0,nonexistent,0
3627,telephone,may,2,,0,nonexistent,0
3628,telephone,may,1,,0,nonexistent,1
3629,telephone,may,4,,0,nonexistent,0
3630,telephone,may,1,,0,nonexistent,0
3631,telephone,may,1,,0,nonexistent,0
3632,telephone,may,2,,0,nonexistent,0
3633,telephone,may,1,,0,nonexistent,0
3634,telephone,may,1,,0,nonexistent,0
3635,telephone,may,3,,0,nonexistent,0
3636,telephone,may,1,,0,nonexistent,0
3637,telephone,may,2,,0,nonexistent,0
3638,telephone,may,1,,0,nonexistent,0
3639,telephone,may,8,,0,nonexistent,0
3640,telephone,may,1,,0,nonexistent,0
3641,telephone,may,1,,0,nonexistent,0
3642,telephone,may,1,,0,nonexistent,0
3643,telephone,may,6,,0,nonexistent,0
3644,telephone,may,2,,0,nonexistent,0
3645,telephone,may,1,,0,nonexistent,0
3646,telephone,may,1,,0,nonexistent,0
3647,telephone,may,1,,0,nonexistent,0
3648,telephone,may,1,,0,nonexistent,0
3649,telephone,may,1,,0,nonexistent,0
3650,telephone,may,2,,0,nonexistent,0
3651,telephone,may,1,,0,nonexistent,0
3652,telephone,may,22,,0,nonexistent,0
3653,telephone,may,1,,0,nonexistent,0
3654,telephone,may,1,,0,nonexistent,0
3655,telephone,may,2,,0,nonexistent,0
3656,telephone,may,4,,0,nonexistent,0
3657,telephone,may,2,,0,nonexistent,0
3658,telephone,may,1,,0,nonexistent,0
3659,telephone,may,1,,0,nonexistent,0
3660,telephone,may,1,,0,nonexistent,0
3661,telephone,may,1,,0,nonexistent,1
3662,telephone,may,1,,0,nonexistent,0
3663,telephone,may,1,,0,nonexistent,0
3664,telephone,may,1,,0,nonexistent,0
3665,telephone,may,4,,0,nonexistent,0
3666,telephone,may,1,,0,nonexistent,0
3667,telephone,may,1,,0,nonexistent,0
3668,telephone,may,3,,0,nonexistent,0
3669,telephone,may,1,,0,nonexistent,0
3670,telephone,may,1,,0,nonexistent,0
3671,telephone,may,17,,0,nonexistent,0
3672,telephone,may,1,,0,nonexistent,0
3673,telephone,may,1,,0,nonexistent,0
3674,telephone,may,1,,0,nonexistent,0
3675,telephone,may,3,,0,nonexistent,0
3676,telephone,may,2,,0,nonexistent,0
3677,telephone,may,2,,0,nonexistent,1
3678,telephone,may,1,,0,nonexistent,0
3679,telephone,may,2,,0,nonexistent,0
3680,telephone,may,1,,0,nonexistent,0
3681,telephone,may,2,,0,nonexistent,0
3682,telephone,may,2,,0,nonexistent,0
3683,telephone,may,1,,0,nonexistent,0
3684,telephone,may,1,,0,nonexistent,0
3685,telephone,may,3,,0,nonexistent,1
3686,telephone,may,2,,0,nonexistent,0
3687,telephone,may,1,,0,nonexistent,0
3688,telephone,may,1,,0,nonexistent,0
3689,telephone,may,3,,0,nonexistent,0
3690,telephone,may,1,,0,nonexistent,0
3691,telephone,may,2,,0,nonexistent,0
3692,telephone,may,1,,0,nonexistent,0
3693,telephone,may,1,,0,nonexistent,1
3694,telephone,may,1,,0,nonexistent,0
3695,telephone,may,2,,0,nonexistent,0
3696,telephone,may,1,,0,nonexistent,0
3697,telephone,may,1,,0,nonexistent,1
3698,telephone,may,3,,0,nonexistent,0
3699,telephone,may,4,,0,nonexistent,0
3700,telephone,may,1,,0,nonexistent,0
3701,telephone,may,1,,0,nonexistent,0
3702,telephone,may,3,,0,nonexistent,0
3703,telephone,may,1,,0,nonexistent,0
3704,telephone,may,2,,0,nonexistent,0
3705,telephone,may,8,,0,nonexistent,0
3706,telephone,may,2,,0,nonexistent,0
3707,telephone,may,1,,0,nonexistent,0
3708,telephone,may,2,,0,nonexistent,0
3709,telephone,may,1,,0,nonexistent,0
3710,telephone,may,2,,0,nonexistent,0
3711,telephone,may,2,,0,nonexistent,0
3712,telephone,may,2,,0,nonexistent,0
3713,telephone,may,1,,0,nonexistent,0
3714,telephone,may,1,,0,nonexistent,0
3715,telephone,may,2,,0,nonexistent,0
3716,telephone,may,2,,0,nonexistent,0
3717,telephone,may,3,,0,nonexistent,0
3718,telephone,may,4,,0,nonexistent,0
3719,telephone,may,3,,0,nonexistent,0
3720,telephone,may,4,,0,nonexistent,0
3721,telephone,may,2,,0,nonexistent,0
3722,telephone,may,2,,0,nonexistent,0
3723,telephone,may,2,,0,nonexistent,0
3724,telephone,may,2,,0,nonexistent,0
3725,telephone,may,1,,0,nonexistent,0
3726,telephone,may,4,,0,nonexistent,0
3727,telephone,may,2,,0,nonexistent,0
3728,telephone,may,1,,0,nonexistent,0
3729,telephone,may,1,,0,nonexistent,0
3730,telephone,may,4,,0,nonexistent,0
3731,telephone,may,1,,0,nonexistent,0
3732,telephone,may,1,,0,nonexistent,0
3733,telephone,may,1,,0,nonexistent,0
3734,telephone,may,1,,0,nonexistent,1
3735,telephone,may,2,,0,nonexistent,0
3736,telephone,may,11,,0,nonexistent,0
3737,telephone,may,4,,0,nonexistent,0
3738,telephone,may,2,,0,nonexistent,0
3739,telephone,may,2,,0,nonexistent,0
3740,telephone,may,1,,0,nonexistent,1
3741,telephone,may,2,,0,nonexistent,0
3742,telephone,may,3,,0,nonexistent,0
3743,telephone,may,2,,0,nonexistent,0
3744,telephone,may,2,,0,nonexistent,0
3745,telephone,may,14,,0,nonexistent,0
3746,telephone,may,11,,0,nonexistent,0
3747,telephone,may,1,,0,nonexistent,0
3748,telephone,may,1,,0,nonexistent,0
3749,telephone,may,1,,0,nonexistent,0
3750,telephone,may,1,,0,nonexistent,0
3751,telephone,may,4,,0,nonexistent,0
3752,telephone,may,3,,0,nonexistent,0
3753,telephone,may,1,,0,nonexistent,0
3754,telephone,may,1,,0,nonexistent,0
3755,telephone,may,1,,0,nonexistent,0
3756,telephone,may,1,,0,nonexistent,0
3757,telephone,may,1,,0,nonexistent,0
3758,telephone,may,3,,0,nonexistent,0
3759,telephone,may,1,,0,nonexistent,0
3760,telephone,may,1,,0,nonexistent,0
3761,telephone,may,1,,0,nonexistent,0
3762,telephone,may,1,,0,nonexistent,0
3763,telephone,may,1,,0,nonexistent,0
3764,telephone,may,1,,0,nonexistent,0
3765,telephone,may,3,,0,nonexistent,0
3766,telephone,may,1,,0,nonexistent,0
3767,telephone,may,1,,0,nonexistent,0
3768,telephone,may,1,,0,nonexistent,0
3769,telephone,may,2,,0,nonexistent,0
3770,telephone,may,7,,0,nonexistent,0
3771,telephone,may,3,,0,nonexistent,0
3772,telephone,may,23,,0,nonexistent,0
3773,telephone,may,18,,0,nonexistent,0
3774,telephone,may,1,,0,nonexistent,1
3775,telephone,may,3,,0,nonexistent,0
3776,telephone,may,2,,0,nonexistent,0
3777,telephone,may,2,,0,nonexistent,0
3778,telephone,may,2,,0,nonexistent,0
3779,telephone,may,8,,0,nonexistent,0
3780,telephone,may,1,,0,nonexistent,0
3781,telephone,may,2,,0,nonexistent,0
3782,telephone,may,1,,0,nonexistent,0
3783,telephone,may,2,,0,nonexistent,0
3784,telephone,may,4,,0,nonexistent,0
3785,telephone,may,15,,0,nonexistent,0
3786,telephone,may,9,,0,nonexistent,0
3787,telephone,may,1,,0,nonexistent,0
3788,telephone,may,2,,0,nonexistent,0
3789,telephone,may,1,,0,nonexistent,0
3790,telephone,may,1,,0,nonexistent,0
3791,telephone,may,2,,0,nonexistent,0
3792,telephone,may,2,,0,nonexistent,0
3793,telephone,may,3,,0,nonexistent,0
3794,telephone,may,5,,0,nonexistent,0
3795,telephone,may,1,,0,nonexistent,0
3796,telephone,may,17,,0,nonexistent,0
3797,telephone,may,2,,0,nonexistent,0
3798,telephone,may,4,,0,nonexistent,0
3799,telephone,may,2,,0,nonexistent,0
3800,telephone,may,2,,0,nonexistent,0
3801,telephone,may,3,,0,nonexistent,0
3802,telephone,may,2,,0,nonexistent,0
3803,telephone,may,2,,0,nonexistent,0
3804,telephone,may,2,,0,nonexistent,0
3805,telephone,may,3,,0,nonexistent,0
3806,telephone,may,7,,0,nonexistent,0
3807,telephone,may,3,,0,nonexistent,0
3808,telephone,may,4,,0,nonexistent,0
3809,telephone,may,15,,0,nonexistent,0
3810,telephone,may,11,,0,nonexistent,0
3811,telephone,may,4,,0,nonexistent,0
3812,telephone,may,2,,0,nonexistent,0
3813,telephone,may,2,,0,nonexistent,0
3814,telephone,may,2,,0,nonexistent,0
3815,telephone,may,5,,0,nonexistent,0
3816,telephone,may,2,,0,nonexistent,0
3817,telephone,may,16,,0,nonexistent,0
3818,telephone,may,3,,0,nonexistent,0
3819,telephone,may,4,,0,nonexistent,0
3820,telephone,may,4,,0,nonexistent,0
3821,telephone,may,4,,0,nonexistent,0
3822,telephone,may,2,,0,nonexistent,0
3823,telephone,may,3,,0,nonexistent,0
3824,telephone,may,3,,0,nonexistent,0
3825,telephone,may,8,,0,nonexistent,0
3826,telephone,may,2,,0,nonexistent,0
3827,telephone,may,3,,0,nonexistent,0
3828,telephone,may,5,,0,nonexistent,0
3829,telephone,may,2,,0,nonexistent,0
3830,telephone,may,2,,0,nonexistent,0
3831,telephone,may,5,,0,nonexistent,0
3832,telephone,may,3,,0,nonexistent,0
3833,telephone,may,3,,0,nonexistent,0
3834,telephone,may,6,,0,nonexistent,0
3835,telephone,may,3,,0,nonexistent,0
3836,telephone,may,3,,0,nonexistent,0
3837,telephone,may,3,,0,nonexistent,0
3838,telephone,may,6,,0,nonexistent,0
3839,telephone,may,2,,0,nonexistent,0
3840,telephone,may,3,,0,nonexistent,0
3841,telephone,may,2,,0,nonexistent,0
3842,telephone,may,5,,0,nonexistent,0
3843,telephone,may,2,,0,nonexistent,0
3844,telephone,may,3,,0,nonexistent,0
3845,telephone,may,9,,0,nonexistent,0
3846,telephone,may,10,,0,nonexistent,0
3847,telephone,may,3,,0,nonexistent,0
3848,telephone,may,2,,0,nonexistent,0
3849,telephone,may,2,,0,nonexistent,0
3850,telephone,may,3,,0,nonexistent,0
3851,telephone,may,2,,0,nonexistent,0
3852,telephone,may,5,,0,nonexistent,0
3853,telephone,may,4,,0,nonexistent,0
3854,telephone,may,5,,0,nonexistent,1
3855,telephone,may,3,,0,nonexistent,0
3856,telephone,may,2,,0,nonexistent,0
3857,telephone,may,2,,0,nonexistent,0
3858,telephone,may,4,,0,nonexistent,0
3859,telephone,may,2,,0,nonexistent,0
3860,telephone,may,7,,0,nonexistent,0
3861,telephone,may,3,,0,nonexistent,0
3862,telephone,may,3,,0,nonexistent,0
3863,telephone,may,6,,0,nonexistent,0
3864,telephone,may,2,,0,nonexistent,0
3865,telephone,may,2,,0,nonexistent,0
3866,telephone,may,6,,0,nonexistent,0
3867,telephone,may,4,,0,nonexistent,0
3868,telephone,may,19,,0,nonexistent,0
3869,telephone,may,2,,0,nonexistent,0
3870,telephone,may,4,,0,nonexistent,0
3871,telephone,may,2,,0,nonexistent,0
3872,telephone,may,20,,0,nonexistent,0
3873,telephone,may,3,,0,nonexistent,0
3874,telephone,may,3,,0,nonexistent,0
3875,telephone,may,2,,0,nonexistent,0
3876,telephone,may,6,,0,nonexistent,0
3877,telephone,may,2,,0,nonexistent,0
3878,telephone,may,2,,0,nonexistent,0
3879,telephone,may,6,,0,nonexistent,0
3880,telephone,may,3,,0,nonexistent,0
3881,telephone,may,3,,0,nonexistent,0
3882,telephone,may,5,,0,nonexistent,0
3883,telephone,may,4,,0,nonexistent,0
3884,telephone,may,3,,0,nonexistent,0
3885,telephone,may,7,,0,nonexistent,0
3886,telephone,may,4,,0,nonexistent,0
3887,telephone,may,4,,0,nonexistent,1
3888,telephone,may,7,,0,nonexistent,0
3889,telephone,may,5,,0,nonexistent,0
3890,telephone,may,4,,0,nonexistent,0
3891,telephone,may,3,,0,nonexistent,0
3892,telephone,may,4,,0,nonexistent,0
3893,telephone,may,4,,0,nonexistent,0
3894,telephone,may,2,,0,nonexistent,0
3895,telephone,may,3,,0,nonexistent,0
3896,telephone,may,19,,0,nonexistent,0
3897,telephone,may,4,,0,nonexistent,0
3898,telephone,may,6,,0,nonexistent,0
3899,telephone,may,2,,0,nonexistent,0
3900,telephone,may,2,,0,nonexistent,0
3901,telephone,may,4,,0,nonexistent,0
3902,telephone,may,2,,0,nonexistent,0
3903,telephone,may,2,,0,nonexistent,0
3904,telephone,may,2,,0,nonexistent,0
3905,telephone,may,2,,0,nonexistent,0
3906,telephone,may,3,,0,nonexistent,0
3907,telephone,may,2,,0,nonexistent,0
3908,telephone,may,5,,0,nonexistent,0
3909,telephone,may,3,,0,nonexistent,0
3910,telephone,may,2,,0,nonexistent,0
3911,telephone,may,2,,0,nonexistent,0
3912,telephone,may,2,,0,nonexistent,0
3913,telephone,may,4,,0,nonexistent,0
3914,telephone,may,6,,0,nonexistent,0
3915,telephone,may,1,,0,nonexistent,0
3916,telephone,may,1,,0,nonexistent,0
3917,telephone,may,1,,0,nonexistent,0
3918,telephone,may,1,,0,nonexistent,0
3919,telephone,may,1,,0,nonexistent,0
3920,telephone,may,7,,0,nonexistent,0
3921,telephone,may,5,,0,nonexistent,0
3922,telephone,may,2,,0,nonexistent,0
3923,telephone,may,3,,0,nonexistent,0
3924,telephone,may,1,,0,nonexistent,0
3925,telephone,may,3,,0,nonexistent,0
3926,telephone,may,4,,0,nonexistent,0
3927,telephone,may,1,,0,nonexistent,0
3928,telephone,may,2,,0,nonexistent,0
3929,telephone,may,1,,0,nonexistent,0
3930,telephone,may,1,,0,nonexistent,0
3931,telephone,may,1,,0,nonexistent,0
3932,telephone,may,1,,0,nonexistent,0
3933,telephone,may,1,,0,nonexistent,0
3934,telephone,may,2,,0,nonexistent,0
3935,telephone,may,1,,0,nonexistent,0
3936,telephone,may,1,,0,nonexistent,0
3937,telephone,may,3,,0,nonexistent,0
3938,telephone,may,2,,0,nonexistent,0
3939,telephone,may,1,,0,nonexistent,1
3940,telephone,may,1,,0,nonexistent,0
3941,telephone,may,1,,0,nonexistent,0
3942,telephone,may,1,,0,nonexistent,0
3943,telephone,may,6,,0,nonexistent,0
3944,telephone,may,4,,0,nonexistent,0
3945,telephone,may,1,,0,nonexistent,0
3946,telephone,may,3,,0,nonexistent,0
3947,telephone,may,1,,0,nonexistent,0
3948,telephone,may,2,,0,nonexistent,0
3949,telephone,may,2,,0,nonexistent,0
3950,telephone,may,1,,0,nonexistent,0
3951,telephone,may,1,,0,nonexistent,0
3952,telephone,may,2,,0,nonexistent,0
3953,telephone,may,1,,0,nonexistent,0
3954,telephone,may,3,,0,nonexistent,0
3955,telephone,may,1,,0,nonexistent,0
3956,telephone,may,1,,0,nonexistent,0
3957,telephone,may,1,,0,nonexistent,0
3958,telephone,may,1,,0,nonexistent,0
3959,telephone,may,1,,0,nonexistent,0
3960,telephone,may,1,,0,nonexistent,0
3961,telephone,may,1,,0,nonexistent,0
3962,telephone,may,1,,0,nonexistent,0
3963,telephone,may,1,,0,nonexistent,0
3964,telephone,may,2,,0,nonexistent,0
3965,telephone,may,6,,0,nonexistent,0
3966,telephone,may,1,,0,nonexistent,0
3967,telephone,may,2,,0,nonexistent,0
3968,telephone,may,1,,0,nonexistent,0
3969,telephone,may,1,,0,nonexistent,0
3970,telephone,may,1,,0,nonexistent,0
3971,telephone,may,1,,0,nonexistent,0
3972,telephone,may,1,,0,nonexistent,0
3973,telephone,may,3,,0,nonexistent,0
3974,telephone,may,2,,0,nonexistent,0
3975,telephone,may,2,,0,nonexistent,0
3976,telephone,may,1,,0,nonexistent,0
3977,telephone,may,2,,0,nonexistent,0
3978,telephone,may,1,,0,nonexistent,0
3979,telephone,may,2,,0,nonexistent,1
3980,telephone,may,1,,0,nonexistent,0
3981,telephone,may,2,,0,nonexistent,0
3982,telephone,may,2,,0,nonexistent,0
3983,telephone,may,3,,0,nonexistent,0
3984,telephone,may,1,,0,nonexistent,0
3985,telephone,may,1,,0,nonexistent,0
3986,telephone,may,4,,0,nonexistent,0
3987,telephone,may,1,,0,nonexistent,0
3988,telephone,may,2,,0,nonexistent,1
3989,telephone,may,1,,0,nonexistent,0
3990,telephone,may,1,,0,nonexistent,0
3991,telephone,may,12,,0,nonexistent,0
3992,telephone,may,3,,0,nonexistent,0
3993,telephone,may,4,,0,nonexistent,0
3994,telephone,may,1,,0,nonexistent,0
3995,telephone,may,1,,0,nonexistent,0
3996,telephone,may,1,,0,nonexistent,0
3997,telephone,may,1,,0,nonexistent,0
3998,telephone,may,1,,0,nonexistent,0
3999,telephone,may,2,,0,nonexistent,0
4000,telephone,may,1,,0,nonexistent,0
4001,telephone,may,1,,0,nonexistent,0
4002,telephone,may,1,,0,nonexistent,0
4003,telephone,may,1,,0,nonexistent,0
4004,telephone,may,2,,0,nonexistent,0
4005,telephone,may,3,,0,nonexistent,0
4006,telephone,may,1,,0,nonexistent,0
4007,telephone,may,2,,0,nonexistent,0
4008,telephone,may,1,,0,nonexistent,0
4009,telephone,may,1,,0,nonexistent,0
4010,telephone,may,3,,0,nonexistent,0
4011,telephone,may,1,,0,nonexistent,0
4012,telephone,may,3,,0,nonexistent,0
4013,telephone,may,2,,0,nonexistent,0
4014,telephone,may,5,,0,nonexistent,0
4015,telephone,may,2,,0,nonexistent,0
4016,telephone,may,1,,0,nonexistent,0
4017,telephone,may,2,,0,nonexistent,0
4018,telephone,may,2,,0,nonexistent,0
4019,telephone,may,1,,0,nonexistent,0
4020,telephone,may,1,,0,nonexistent,0
4021,telephone,may,2,,0,nonexistent,0
4022,telephone,may,4,,0,nonexistent,0
4023,telephone,may,1,,0,nonexistent,0
4024,telephone,may,1,,0,nonexistent,0
4025,telephone,may,1,,0,nonexistent,0
4026,telephone,may,1,,0,nonexistent,0
4027,telephone,may,1,,0,nonexistent,0
4028,telephone,may,1,,0,nonexistent,0
4029,telephone,may,1,,0,nonexistent,0
4030,telephone,may,1,,0,nonexistent,0
4031,telephone,may,1,,0,nonexistent,0
4032,telephone,may,2,,0,nonexistent,0
4033,telephone,may,3,,0,nonexistent,0
4034,telephone,may,1,,0,nonexistent,1
4035,telephone,may,1,,0,nonexistent,0
4036,telephone,may,2,,0,nonexistent,0
4037,telephone,may,3,,0,nonexistent,0
4038,telephone,may,2,,0,nonexistent,0
4039,telephone,may,9,,0,nonexistent,0
4040,telephone,may,4,,0,nonexistent,0
4041,telephone,may,2,,0,nonexistent,0
4042,telephone,may,2,,0,nonexistent,0
4043,telephone,may,2,,0,nonexistent,0
4044,telephone,may,2,,0,nonexistent,0
4045,telephone,may,12,,0,nonexistent,0
4046,telephone,may,2,,0,nonexistent,0
4047,telephone,may,4,,0,nonexistent,0
4048,telephone,may,1,,0,nonexistent,0
4049,telephone,may,3,,0,nonexistent,0
4050,telephone,may,4,,0,nonexistent,1
4051,telephone,may,1,,0,nonexistent,0
4052,telephone,may,1,,0,nonexistent,0
4053,telephone,may,1,,0,nonexistent,0
4054,telephone,may,1,,0,nonexistent,0
4055,telephone,may,1,,0,nonexistent,0
4056,telephone,may,14,,0,nonexistent,0
4057,telephone,may,3,,0,nonexistent,0
4058,telephone,may,3,,0,nonexistent,0
4059,telephone,may,3,,0,nonexistent,0
4060,telephone,may,1,,0,nonexistent,0
4061,telephone,may,4,,0,nonexistent,0
4062,telephone,may,3,,0,nonexistent,0
4063,telephone,may,3,,0,nonexistent,0
4064,telephone,may,1,,0,nonexistent,0
4065,telephone,may,1,,0,nonexistent,0
4066,telephone,may,1,,0,nonexistent,0
4067,telephone,may,1,,0,nonexistent,0
4068,telephone,may,1,,0,nonexistent,0
4069,telephone,may,2,,0,nonexistent,0
4070,telephone,may,2,,0,nonexistent,0
4071,telephone,may,1,,0,nonexistent,0
4072,telephone,may,1,,0,nonexistent,0
4073,telephone,may,1,,0,nonexistent,0
4074,telephone,may,4,,0,nonexistent,0
4075,telephone,may,3,,0,nonexistent,0
4076,telephone,may,1,,0,nonexistent,0
4077,telephone,may,7,,0,nonexistent,0
4078,telephone,may,1,,0,nonexistent,0
4079,telephone,may,1,,0,nonexistent,0
4080,telephone,may,1,,0,nonexistent,0
4081,telephone,may,1,,0,nonexistent,0
4082,telephone,may,1,,0,nonexistent,0
4083,telephone,may,1,,0,nonexistent,0
4084,telephone,may,6,,0,nonexistent,0
4085,telephone,may,1,,0,nonexistent,0
4086,telephone,may,1,,0,nonexistent,0
4087,telephone,may,2,,0,nonexistent,0
4088,telephone,may,1,,0,nonexistent,0
4089,telephone,may,1,,0,nonexistent,0
4090,telephone,may,1,,0,nonexistent,0
4091,telephone,may,4,,0,nonexistent,0
4092,telephone,may,1,,0,nonexistent,0
4093,telephone,may,1,,0,nonexistent,0
4094,telephone,may,3,,0,nonexistent,0
4095,telephone,may,2,,0,nonexistent,0
4096,telephone,may,3,,0,nonexistent,0
4097,telephone,may,3,,0,nonexistent,0
4098,telephone,may,2,,0,nonexistent,0
4099,telephone,may,1,,0,nonexistent,0
4100,telephone,may,2,,0,nonexistent,0
4101,telephone,may,2,,0,nonexistent,0
4102,telephone,may,5,,0,nonexistent,0
4103,telephone,may,1,,0,nonexistent,0
4104,telephone,may,3,,0,nonexistent,0
4105,telephone,may,1,,0,nonexistent,0
4106,telephone,may,1,,0,nonexistent,0
4107,telephone,may,56,,0,nonexistent,0
4108,telephone,may,1,,0,nonexistent,0
4109,telephone,may,1,,0,nonexistent,0
4110,telephone,may,3,,0,nonexistent,1
4111,telephone,may,1,,0,nonexistent,0
4112,telephone,may,1,,0,nonexistent,0
4113,telephone,may,6,,0,nonexistent,0
4114,telephone,may,39,,0,nonexistent,0
4115,telephone,may,3,,0,nonexistent,0
4116,telephone,may,2,,0,nonexistent,0
4117,telephone,may,5,,0,nonexistent,0
4118,telephone,may,5,,0,nonexistent,0
4119,telephone,may,2,,0,nonexistent,0
4120,telephone,may,9,,0,nonexistent,0
